	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	gene	databases	has_db
chr19:10562545-10565342:+	0.309191799938025	-30	1.59206229273273	-17.5872515339452	3.08481054972515e-69	7.92775640577256e-67	EI-circRNA	Tkfc,Cyb561a3	circAtlas:mmu-Cyb561a3_0001,circBase_lifted:hsa_circ_0022321	TRUE
chr19:10562545-10565342:-	0.309191799938025	-30	1.59206229273273	-17.5872515339452	3.08481054972515e-69	7.92775640577256e-67	EI-circRNA	Tkfc,Cyb561a3	circAtlas:mmu-Cyb561a3_0001,circBase_lifted:hsa_circ_0022321	TRUE
chr19:14443912-14445635:+	0.419575052890948	-30	1.5920414048529	-17.5874822819619	3.07227693303741e-69	7.92775640577256e-67	EI-circRNA	Tle4	circAtlas:mmu-Tle4_0010	TRUE
chr19:14443913-14445635:-	0.419575052890948	-30	1.5920414048529	-17.5874822819619	3.07227693303741e-69	7.92775640577256e-67	EI-circRNA	Tle4	circAtlas:mmu-Tle4_0010	TRUE
chr19:57140705-57161891:+	0.202072567905754	-30	1.59209957751638	-17.5868396646892	3.10730900083076e-69	7.92775640577256e-67	EI-circRNA	Ablim1	circAtlas:mmu-Ablim1_0001,circBase_lifted:hsa_circ_0020075	TRUE
chr19:57140705-57161891:-	0.202072567905754	-30	1.59209957751638	-17.5868396646892	3.10730900083076e-69	7.92775640577256e-67	EI-circRNA	Ablim1	circAtlas:mmu-Ablim1_0001,circBase_lifted:hsa_circ_0020075	TRUE
chr19:60803049-60814369:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	LOC118568411,Dennd10	circAtlas:mmu-Fam45a_0002,circAtlas:mmu-Fam45a_0005,circBase_lifted:hsa_circ_0020154	TRUE
chr19:60803049-60814369:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	LOC118568411,Dennd10	circAtlas:mmu-Fam45a_0002,circAtlas:mmu-Fam45a_0005,circBase_lifted:hsa_circ_0020154	TRUE
chr2:26302847-26309782:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Sec16a	.	FALSE
chr2:26302847-26309782:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Sec16a	.	FALSE
chr2:27353466-27354205:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Brd3	circAtlas:mmu-Brd3_0008	TRUE
chr2:27353467-27354205:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Brd3	circAtlas:mmu-Brd3_0008	TRUE
chr2:29885408-29888260:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Mir6997,Sptan1	circAtlas:mmu-Sptan1_0026	TRUE
chr2:29885408-29888260:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Mir6997,Sptan1	circAtlas:mmu-Sptan1_0026	TRUE
chr2:32690591-32699220:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Stxbp1	circAtlas:mmu-Stxbp1_0040	TRUE
chr2:32690592-32699220:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Stxbp1	circAtlas:mmu-Stxbp1_0040	TRUE
chr2:33112839-33112990:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	ciRNA	Angptl2,Ralgps1	.	FALSE
chr2:33112839-33112990:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	ciRNA	Angptl2,Ralgps1	.	FALSE
chr2:44006605-44133251:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Arhgap15	circAtlas:mmu-Arhgap15_0023	TRUE
chr2:44006606-44133251:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Arhgap15	circAtlas:mmu-Arhgap15_0023	TRUE
chr2:59902059-59904779:+	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	EI-circRNA	Baz2b	.	FALSE
chr2:75735202-75735292:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	circRNA	Agps	.	FALSE
chr2:75735203-75735292:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	circRNA	Agps	.	FALSE
chr2:121029456-121041903:+	0.508000346923128	-30	1.59204470540181	-17.5874458204572	3.07425404260485e-69	7.92775640577256e-67	EI-circRNA	Trp53bp1	circAtlas:mmu-Trp53bp1_0001	TRUE
chr2:121029457-121041903:-	0.508000346923128	-30	1.59204470540181	-17.5874458204572	3.07425404260485e-69	7.92775640577256e-67	EI-circRNA	Trp53bp1	circAtlas:mmu-Trp53bp1_0001	TRUE
chr2:132376533-132381858:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Gpcpd1	circAtlas:mmu-Gpcpd1_0014	TRUE
chr2:132376534-132381858:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Gpcpd1	circAtlas:mmu-Gpcpd1_0014	TRUE
chr2:135719302-135719401:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	circRNA	Plcb4	.	FALSE
chr2:135719302-135719401:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	circRNA	Plcb4	.	FALSE
chr2:136387630-136397808:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Ankef1,Gm32659	circAtlas:mmu-Ankef1_0004	TRUE
chr2:136387631-136397808:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Ankef1,Gm32659	circAtlas:mmu-Ankef1_0004	TRUE
chr2:146229148-146295372:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Ralgapa2	circAtlas:mmu-Ralgapa2_0116,circAtlas:mmu-Ralgapa2_0062,circBase_lifted:hsa_circ_0059571	TRUE
chr2:146229148-146295372:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Ralgapa2	circAtlas:mmu-Ralgapa2_0116,circAtlas:mmu-Ralgapa2_0062,circBase_lifted:hsa_circ_0059571	TRUE
chr2:146866634-146871704:-	0.719325470000644	-30	1.59142500050142	-17.5942944161226	2.7242759247573e-69	7.92775640577256e-67	EI-circRNA	Xrn2	circAtlas:mmu-Xrn2_0035,circAtlas:mmu-Xrn2_0033,circAtlas:mmu-Xrn2_0056,circAtlas:mmu-Xrn2_0068,circAtlas:mmu-Xrn2_0095,circAtlas:mmu-Xrn2_0088,circBase_lifted:hsa_circ_0059585	TRUE
chr2:146866635-146871704:+	0.719325470000644	-30	1.59142500050142	-17.5942944161226	2.7242759247573e-69	7.92775640577256e-67	EI-circRNA	Xrn2	circAtlas:mmu-Xrn2_0035,circAtlas:mmu-Xrn2_0033,circAtlas:mmu-Xrn2_0056,circAtlas:mmu-Xrn2_0068,circAtlas:mmu-Xrn2_0095,circAtlas:mmu-Xrn2_0088,circBase_lifted:hsa_circ_0059585	TRUE
chr2:150657537-150661895:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Pygb	.	FALSE
chr2:150657537-150661895:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Pygb	.	FALSE
chr2:156335823-156356130:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Gm33977,Epb41l1	circAtlas:mmu-Epb4.1l1_0006	TRUE
chr2:156335824-156356130:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Gm33977,Epb41l1	circAtlas:mmu-Epb4.1l1_0006	TRUE
chr2:156963750-156971836:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Samhd1	.	FALSE
chr2:156963751-156971836:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Samhd1	.	FALSE
chr2:172848673-172850108:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Rae1	circAtlas:mmu-Rae1_0001	TRUE
chr2:172848674-172850108:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Rae1	circAtlas:mmu-Rae1_0001	TRUE
chr3:108882570-108886217:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Eeig2,Henmt1	circAtlas:mmu-Fam102b_0006	TRUE
chr3:108882571-108886217:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Eeig2,Henmt1	circAtlas:mmu-Fam102b_0006	TRUE
chr3:108895627-108910736:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Gm43221,Eeig2	circAtlas:mmu-Fam102b_0002	TRUE
chr3:108895627-108910736:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Gm43221,Eeig2	circAtlas:mmu-Fam102b_0002	TRUE
chr4:83454027-83468014:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Ccdc171	circAtlas:mmu-Ccdc171_0032	TRUE
chr4:83454027-83468014:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Ccdc171	circAtlas:mmu-Ccdc171_0032	TRUE
chr4:97902449-97970053:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Gm34218,Nfia	circAtlas:mmu-Nfia_0055	TRUE
chr4:97902450-97970053:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Gm34218,Nfia	circAtlas:mmu-Nfia_0055	TRUE
chr4:101038976-101046399:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Gm24468,Jak1	circBase_lifted:hsa_circ_0012875	TRUE
chr4:101038976-101046399:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Gm24468,Jak1	circBase_lifted:hsa_circ_0012875	TRUE
chr4:116127985-116144196:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Pik3r3	circAtlas:mmu-Pik3r3_0010	TRUE
chr4:116127985-116144196:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Pik3r3	circAtlas:mmu-Pik3r3_0010	TRUE
chr4:134531841-134533969:+	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	EI-circRNA	Maco1	circAtlas:mmu-Tmem57_0023	TRUE
chr4:135960550-135962004:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Asap3	circAtlas:mmu-Asap3_0002,circAtlas:mmu-Asap3_0005	TRUE
chr4:135960550-135962004:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Asap3	circAtlas:mmu-Asap3_0002,circAtlas:mmu-Asap3_0005	TRUE
chr4:144950822-144952052:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Tnfrsf1b	circAtlas:mmu-Tnfrsf1b_0008	TRUE
chr4:144950822-144952052:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Tnfrsf1b	circAtlas:mmu-Tnfrsf1b_0008	TRUE
chr5:33515783-33517899:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Maea	circAtlas:mmu-Maea_0004,circBase_lifted:hsa_circ_0068842	TRUE
chr5:33515784-33517899:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Maea	circAtlas:mmu-Maea_0004,circBase_lifted:hsa_circ_0068842	TRUE
chr5:35177657-35181697:-	1.12055726482512	-30	1.59233283302664	-17.5842634273758	3.251795149579e-69	7.92775640577256e-67	EI-circRNA	Rgs12,Mir3097	circAtlas:mmu-Rgs12_0003	TRUE
chr5:35177658-35181697:+	1.12055726482512	-30	1.59233283302664	-17.5842634273758	3.251795149579e-69	7.92775640577256e-67	EI-circRNA	Rgs12,Mir3097	circAtlas:mmu-Rgs12_0003	TRUE
chr5:38537260-38539487:+	1.12055726482512	-30	1.59233283302664	-17.5842634273758	3.251795149579e-69	7.92775640577256e-67	EI-circRNA	Slc2a9	circBase_lifted:hsa_circ_0069179	TRUE
chr5:38537260-38539487:-	1.12055726482512	-30	1.59233283302664	-17.5842634273758	3.251795149579e-69	7.92775640577256e-67	EI-circRNA	Slc2a9	circBase_lifted:hsa_circ_0069179	TRUE
chr5:65807736-65817076:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Pds5a	circAtlas:mmu-Pds5a_0014,circAtlas:mmu-Pds5a_0056,circBase_lifted:hsa_circ_0069529	TRUE
chr5:65807736-65817076:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Pds5a	circAtlas:mmu-Pds5a_0014,circAtlas:mmu-Pds5a_0056,circBase_lifted:hsa_circ_0069529	TRUE
chr5:65809730-65813751:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Pds5a	.	FALSE
chr5:65809731-65813751:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Pds5a	.	FALSE
chr5:66520061-66619509:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Apbb2	circAtlas:mmu-Apbb2_0020,circAtlas:mmu-Apbb2_0017	TRUE
chr5:66520061-66619509:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Apbb2	circAtlas:mmu-Apbb2_0020,circAtlas:mmu-Apbb2_0017	TRUE
chr5:90907223-90907909:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Cxcl5	circAtlas:mmu-Cxcl5_0008	TRUE
chr5:90907223-90907909:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Cxcl5	circAtlas:mmu-Cxcl5_0008	TRUE
chr5:92410368-92413016:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Naaa	circAtlas:mmu-Naaa_0002	TRUE
chr5:92410368-92413016:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Naaa	circAtlas:mmu-Naaa_0002	TRUE
chr5:103998702-104003057:-	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	circRNA	Aff1	.	FALSE
chr5:104227380-104232936:+	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	EI-circRNA	Sparcl1	circAtlas:mmu-Sparcl1_0023,circAtlas:mmu-Sparcl1_0027,circAtlas:mmu-Sparcl1_0044	TRUE
chr5:131443426-131444249:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	partially_intergenic-circRNA	Gm29681	.	FALSE
chr5:131443427-131444249:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	partially_intergenic-circRNA	Gm29681	.	FALSE
chr5:135937775-135938005:+	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	circRNA	Ywhag	.	FALSE
chr5:137731978-137734616:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Nyap1	circAtlas:mmu-Nyap1_0008	TRUE
chr5:137731978-137734616:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Nyap1	circAtlas:mmu-Nyap1_0008	TRUE
chr6:17639705-17639848:-	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	ciRNA	Capza2	.	FALSE
chr6:112452569-112453582:+	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	circRNA	Oxtr	.	FALSE
chr7:4142417-4147337:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Leng8	.	FALSE
chr7:4142418-4147337:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Leng8	.	FALSE
chr7:15683032-15683213:+	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	circRNA	Ehd2	.	FALSE
chr7:35005354-35009999:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Gpatch1	circAtlas:mmu-Gpatch1_0003,circAtlas:mmu-Gpatch1_0026	TRUE
chr7:35005355-35009999:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Gpatch1	circAtlas:mmu-Gpatch1_0003,circAtlas:mmu-Gpatch1_0026	TRUE
chr7:109723662-109725074:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Wee1	circAtlas:mmu-Wee1_0003	TRUE
chr7:109723662-109725074:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Wee1	circAtlas:mmu-Wee1_0003	TRUE
chr7:118391784-118425546:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Vps35l	circAtlas:mmu-9030624J02Rik_0029,circAtlas:mmu-9030624J02Rik_0025	TRUE
chr7:118391785-118425546:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Vps35l	circAtlas:mmu-9030624J02Rik_0029,circAtlas:mmu-9030624J02Rik_0025	TRUE
chr7:127579063-127579418:+	0.8964458118601	-30	1.5925186239938	-17.5822119616914	3.37162402620378e-69	7.92775640577256e-67	EI-circRNA	Fus	circAtlas:mmu-Fus_0005	TRUE
chr7:127579063-127579418:-	0.8964458118601	-30	1.5925186239938	-17.5822119616914	3.37162402620378e-69	7.92775640577256e-67	EI-circRNA	Fus	circAtlas:mmu-Fus_0005	TRUE
chr7:141182146-141194249:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Ap2a2,Gm16982	circBase_lifted:hsa_circ_0020742	TRUE
chr7:141182146-141194249:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Ap2a2,Gm16982	circBase_lifted:hsa_circ_0020742	TRUE
chr8:123793212-123806870:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Spg7	circAtlas:mmu-Spg7_0001,circAtlas:mmu-Spg7_0021,circAtlas:mmu-Spg7_0014,circAtlas:mmu-Spg7_0004,circBase_lifted:hsa_circ_0040933	TRUE
chr8:123793212-123806870:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Spg7	circAtlas:mmu-Spg7_0001,circAtlas:mmu-Spg7_0021,circAtlas:mmu-Spg7_0014,circAtlas:mmu-Spg7_0004,circBase_lifted:hsa_circ_0040933	TRUE
chr9:15201962-15206055:-	0.309191799938025	-30	1.59206229273273	-17.5872515339452	3.08481054972515e-69	7.92775640577256e-67	EI-circRNA	4931406C07Rik	circAtlas:mmu-4931406C07Rik_0003	TRUE
chr9:15201963-15206055:+	0.309191799938025	-30	1.59206229273273	-17.5872515339452	3.08481054972515e-69	7.92775640577256e-67	EI-circRNA	4931406C07Rik	circAtlas:mmu-4931406C07Rik_0003	TRUE
chr9:20398339-20398524:+	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	ciRNA	Zfp426	.	FALSE
chr9:54452188-54452765:+	0.224111452965025	-30	1.59279271278507	-17.5791864033837	3.55642904815654e-69	7.92775640577256e-67	circRNA	Cib2,Sh2d7	.	FALSE
chr9:58499804-58505562:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	ciRNA	Nptn	.	FALSE
chr9:58499804-58505562:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	ciRNA	Nptn	.	FALSE
chr9:62335217-62336624:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Coro2b	circAtlas:mmu-Coro2b_0003	TRUE
chr9:62335217-62336624:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Coro2b	circAtlas:mmu-Coro2b_0003	TRUE
chr9:75412122-75436807:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Tmod3	circAtlas:mmu-Tmod3_0006,circBase_lifted:hsa_circ_0035292	TRUE
chr9:75412122-75436807:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	EI-circRNA	Tmod3	circAtlas:mmu-Tmod3_0006,circBase_lifted:hsa_circ_0035292	TRUE
chr9:106350631-106350972:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Parp3	.	FALSE
chr9:106350632-106350972:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	EI-circRNA	Parp3	.	FALSE
chr9:121950511-121950889:+	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	ciRNA	Snrk	.	FALSE
chr9:121950512-121950889:-	0.44822290593005	-30	1.5927140382696	-17.5800547538467	3.50237956339614e-69	7.92775640577256e-67	ciRNA	Snrk	.	FALSE
chrX:12583101-12594378:+	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Med14	circAtlas:mmu-Med14_0013	TRUE
chrX:12583101-12594378:-	0.560278632412562	-30	1.59269793878735	-17.5802324584652	3.49141988093019e-69	7.92775640577256e-67	EI-circRNA	Med14	circAtlas:mmu-Med14_0013	TRUE
chrX:58171253-58171357:-	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	circRNA	Fgf13	circBase_lifted:hsa_circ_0091642	TRUE
chrX:58171254-58171357:+	0.336167179447537	-30	1.59274055219971	-17.5797621033316	3.52050316094775e-69	7.92775640577256e-67	circRNA	Fgf13	circBase_lifted:hsa_circ_0091642	TRUE
chrX:102820362-102820510:+	0.8964458118601	-30	1.5925186239938	-17.5822119616914	3.37162402620378e-69	7.92775640577256e-67	ciRNA	Slc16a2	.	FALSE
